url,title,price,short_description,full_description
http://www.amazon.com/SOLMORE-16-4ft-Waterproof-FlexibleLights-Controller/dp/B00W8TL514,SOLMORE 16.4ft Waterproof RGB 3528 SMD Strip FlexibleLights 300 LEDs+ 44key Remote Controller,$9.99," 60 SMD RGB LEDs per meter, total 300 LEDs for 5 meters
 Input volts: DC 12V(12V 2A for 5M 3528 300LED)
 Every 9-LED cutable without damaging the rest strip
 Self-adhesive back with double side adhesive tape.
 Luminous Flux: 250-300 Lumens/Meter","LED STRIPE: 
 SMD3528 RGB mixed colors LEDs 
 IP65 Waterproof flexible LED strip 
 flashing, fading and chasing 
 60 SMD RGB LEDs per meter, total 300 LEDs for 5 meters 
 Self-adhesive back with double side adhesive tape. 
 Maintenance free, easy installation 
 Every 9-LED cutable without damaging the rest strip 
 Flexible ribbon for curving around bends 
 Ultra-bright but running at low temperature 

 44Key Remote Controller Type:44Key Remote Controller 
 Connection mode: Common Anode(+) 
 Input/Output: 12V 
 Max load current: 2A each color 
 Output: 3-way 
 Mode & Pattern: 
 Color:20 Colors 
 8 Light Pattern: Quick / Slow / Auto / Flash / 7 color fade change / 3 color fade change / 7 color jumpy change / 3 color jumpy change R / G / B increase and decrease control 
 6 DIY keys 
 44 keys infrared controller which has 6 keys(DIY keys) for momories the colors what you preferred. 
 12V 2A POWER : 
 Type:12V 2A 
 Input voltage:DC12V 
 Output current:6A(MAX) 

 Package included : 
 1 X 5 Meters 3528SMD RGB LED Strip(IP65 Waterproof) 
 1 X 44Key IR Remote Controller 
 1 X 12V Power 
 1 X User manual"
http://www.amazon.com/Tingkam%C2%AE-Waterproof-Colour-Changing-Control/dp/B00OMUL83W,Tingkam® Waterproof 1M 5050 RGB LED Strip Full Kit Colour Changing Black PCB 60LEDS 44key Remote Control with US Plug Power Supply,$12.99," Clear and Easy connect with LED holders to strong stick
 Remote control LED strip also power supply with switch can control led strip kit
 5050RGB led strip can be cut to every 3 leds, its 3M adhesive tape backing can be fit many dry flat surface
 These led strip light kit will change colors and speed and automatically and periodically","This RGB LED Tape Plug & Play Kit which contains everything you need to complete your light installation.  Super bright LED's light up along a strip which, when mixed together produce a whole rainbow of colours.  With a low wattage power consumption(5watts ), this low profile versatile LED Tape is suitable for a variety  of applications including commercial at bars and restaurants, domestic use in kitchens and bathrooms or  even motor homes and cars.  - Versatile LED light tape - Includes marked graduations at 10cm cut points to aid cutting - 1m RGB (red,  green and blue) tape with 60 LED's per metre - Supplied with (12Vdc) power supply    Includes:  1x 1 metre LED RGB Strip,  1 x 12V DC power supply,  1 x remote control,  1 metre long x 10mm wide and 2mm thick Self-adhesive LED tape"
http://www.amazon.com/Lampux-Flexible-Lights-Multi-colors-Non-waterproof/dp/B00JB12IIQ,"LE Lampux 12V Flexible RGB LED Strip Lights, LED Tape, Multi-colors, 150 Units 5050 LEDs, Non-waterproof, Light Strips, Pack of 16.4ft/5m",$7.76," Easy to use. Self-adhesive back with adhesive tape for secure and easy application
 Safe to use. The working voltage is 12V. extremely low heat. It is touchable and safe to children.
 Cuttable and linkable. It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips.
 Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows.
 Eco-Friendly. No lead or mercury","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 

2. Power adapter and remote controller are required but not included, Please search 'Lighting EVER 5000028/5000067' and ""Lighting EVER 5000049"" on Amazon if you need one. 


Colour: Multi colour 

Size of LEDs: 5050 (5.0mm*5.0mm) 

Length of a tape:  5m 

LEDs Quantity:  150 

Working Voltage:  12 V DC 

Waterproof:  No 

Cuttable and linkable.  Easy to cut and use with Lighting EVER accessory (included). It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips. 

Reduce re-lamp frequency.  Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently. 

Eco-friendly. RoHS compliant.  No battery. No lead or mercury. No UV or IR Radiation. 

Accessories included: 2 x 4-pin strip connectors and 1 x connector cable. 

Application:Widely used for home, automobile, bicycle, hotels, clubs, shopping mails and architectural decoration 
 emergency & security and ad sign lighting, decorative lights for holiday, event, show exhibition. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/TronicsPros-Connector-Waterproof-Strip-Jumper-/dp/B01727CTPC,"TronicsPros 4 Pin 10mm LED Connector for Waterproof 5050 LED Strip Light RGB LED Strip Connector Jumper- 6 Inch(10 Packs, Waterproof Clasp)",$8.49," FUNCTIONS: Connect between two waterproof 5050 LED strip sections to bypass/bend around a corner,curve,angle or gap, making connection natural and beautiful.
 EASY TO USE: No need to solder. Just clasp your prepared led strip section into the connector to get connected.
 FLEXIBLE & DURABLE: Each cable consists of 4 individaul wires. With 17pcs of pure copper threads stranded inside each individual wire, these cables are flexible and durable enough to bend or twist in ANY ANGLES without breaking.
 FROM TRONICSPROS: Package Comes with Unique Amazon Barcode ""X000VTUSXF"". 10 packs inside.","Product Features:
These solderless 
waterproof 10mm (SMD5050) RGB LED light strip connectors are a simple, frustration-free solution for waterproof 5050 RGB LED light strip connection and extension needs. 


Package Content:
10x Waterproof 5050 RGB LED Strip Connector 



Installation Instructions:
1.Ensure your section of LED light strip is 
WATERPROOF SMD 5050 LED Strip and has 4 contacts (+, B, R, G) and all the contacts are clean. 
2.Open the white clasp of the connector. 
3.Peel off the 3M tape around the soldering/Cutting line area on the back of the LED strip, then insert the LED light strip into the clasp, with the 4 contacts of the led strip sitting ON the 4 pins of the clasp - make sure to match the + side of the strip to the + side of the clasp; 
(Note: There is no need to peel off the silicone on the surface of led strip around soldering line area.)
4.Close the clasp. 
5.Your connection is successfully made! 

These waterproof connectors are fully bendable and are perfect for extending your waterproof 5050 LED light strip across a gap, around an obstacle, or for making a bend. You can expose the clasps outside without shelter, because they are waterproof.High quality. Just buy it with confidence!"
http://www.amazon.com/BZONE-Battery-Operated-Creative-Function/dp/B015W2GWG6,BZONE 16.4FT (5m) 50 LEDs Battery Operated Blue Color LED String Lights DIY Creative Lights with Remote Control (Timer Function),$9.59," These 50 LED Battery Operated String Lights are perfect to use as decorative lighting addition
 Very thin wire hosts 50 small LED bulbs that are about size of the rise grain and are intensely bright.
 With steady 360 degree viewing angle they illuminate in every direction.
 Timer function can help you save power.
 With remote controller is easy to control ON/OFF, idea for making surprise!","Descriptions:
Light color: Blue 
Length:5M 
Light wire material: copper wire 
LED QTY: 50pcs/5M 
Distance between 2 leds:10cm 
Extension cable length:30cm 
Battery: 3xAA batteries (not included) 
Power: 3W 
Lighting mode: steady,slow flash, fast flash 
Remote controller function: ON/OFF 
Remote control distance:10M approx 
Power for remote: CR2025 (included) 

NOTE: The starry light has a timer function, all lighting modes are working under the timer mode(6 hours on and 18 hours off) 


Timer modes:
>>When used with new batteries they last for over 48 hours on constant ""ON"" mode and Over 14 Days on ""TIMER"" mode (6 Hours ON and 18 Hours OFF). 
>>Press the Button Once to Activate Timer Function at the Time You Want Lights String to Come On Each Day. Your Lights String Will Glow for 6 Hours 
>>Then Turn Off Automatically For 18 Hours. It Will Turn On and Turn Off at The Exactly Same Time You Set It For 6 Hours On and 18 Hours Off Again 
>>Every Day. CONSTANT ON MODE - Press Button 2 Times to Turn On Constantly. CONSTANT OFF MODE - Press Button 3 Times to Turn Off 


Package List:
1* Copper Wire 5M 50 LEDs String Light 
1* Remote Controller"
http://www.amazon.com/Lighting-Flexible-Controller-Christmas-Decorative/dp/B00V28TCGW,Led Strips Lighting Rxment® 5M 16.4 Ft 5050 RGB 300LEDs Flexible Color Changing Full Kit with 44 Keys Remote Controller + Control Box + 12V 5A Power Supply for Home & Kitchen and Christmas Decorative,$23.99," RICH COLOR - Not only RGB(Red,Green,Blue),16 multi-colored options, but also has DIY selection to create your own color
 EXPENSIVE MATERIALS - We go above and beyond when it comes to material selection. We insist on using double layer copper. Although this will cause higher costs while most LED strips in the market only use single layer copper
 BUY 5 SAVE 5% - We love our customers and want them to love us too. If you buy 5 or more of our Rxment led strips you can immediately save 5% at checkout (no coupon necessary). good choice as a gift!
 EASY INSTALLATION & LONGEVITY - This led strips can be cut between every 3 leds, self-adhesive tape backing can be fit many dry flat surface. Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing","Application: 

 Widely used for home decoration, hotels, clubs, shopping mall 
 Architectural decorative lighting, boutique atmosphere lighting 
 Extensively applied in Back Lighting, concealed lighting, channel letter lighting 
 Emergency &lamp; security lighting, advertisement sign lighting 
 Decorative lights for holiday, event, show exhibition 
 Applicable for automobile and bicycle decoration, border or contour lighting 


Description: 

 LED Type: 5050 SMD LED RGB, Non-waterproof 
 Length: 16.4FT (5 Meter) 
 LED Quantity: 300LEDs / 16.4FT 
 Beam angle: 120 degrees 
 Input voltage: 12V DC 
 Output power: 50W /5 Meter 
 Working Tempreture:-20℃ to 50℃ 
 Size: L 16.4ft x W 0.40inch x T 0.10inch 
 Can be cut 3 LEDs per Unit 
 Power Supply: Input:AC110-240V; Output: DC 12V/5A 


HOW TO USE DIY:
 1. Press a DIY button, for example DIY1. 
 2. Hold one of the down colored arrows for about 8 seconds until you notice a change. Then try holding down another arrow. The DIYs start out as white because white is made up of RGB. The arrows essentially add or subtract color. 
 3. After you have the desired color, press the same DIY button again to save it. To cancel the change, press another DIY button instead. 


Package Contents: 

 1 x 5m 300 LEDs Strip 
 1 x Remote Controller 
 1 x IR Control Box 
 1 x 12V,5A Power Supply 
 1 x Controller Operation Instructions"
http://www.amazon.com/XKTTSUEERCRR-Waterproof-Festivals-Decoration-Controller/dp/B00ZZNY7Q0,"XKTTSUEERCRR 10M/32.8 FT, (2 Pcs) 3528 SMD 300LED Waterproof Flexible RGB Color Changing LED Light Strip For Outdoors/Indoors/Car/Stage/Festivals/Party Decoration + 20Key Music IR Remote Controller (Power Supply Not Included)",$16.63," 1. 2 Pcs 3528 SMD LED; 300LED diodes per reel, RGB Color; 12V DC input voltage
 2. Easy for installation; Sticky back with adhesive tape; Ideal for home and business decoration
 3. Every 3-LEDs detachable at the marked intervals without damaging the rest strips, length changeable for your own wish
 4. High intensity and definite reliability; IP65 Waterproof ; Super-bright with low power consumption, running at low temperature; Long lifespan over 50,000 hours
 5. 20 key infrared music LED controller for controlling a variety of LED Strip light, including 3528, 5050, 5630; Adjusting   brightness, color changing effects; At sound-control mode, the colors will change with the music rhythm.","XKTTSUEERCRR (Two Rolls) 3528 SMD 300LED, 10M/32.8 FT, Waterproof Flexible RGB Color Changing LED Light Strip For Outdoors/Indoors/Car/Stage/Festivals/Party Decoration + 20Key Music IR Remote Controller (Power Supply Not Included)  Specifications: * Color:RGB * LED Type:3528 SMD 300led * LED Quantity:300LED / 5M * Waterproof Credit: Waterproof IP65 * Long life span: 50,000+ hours * Working power:2.4W/m * Working Current:0.35-1.2A / M * Storage temperature: -40 ~ +80 * Operating temperature: -25 ~ +60 * Luminous Flux:540-600 Lumens/M * Input volts: DC 12V (12V 2A for single 5meters 3528 300LED light strip)
20 Key Music IR Remote Controller： 1.20Key infrared music LED controller adopts the advanced micro control unit for controlling a variety of lights,such as: point-source light, flexible strip light, wall washer light, glass curtain wall light  2.It can select different colors (note: white button works as multicolor instead of pure white) and pre-programmed patterns, and adjust the brightness and speed of colors, then the color of the light will JUMP/FADE according to the beat of music.  Applications: 1.For automobile and bicycle decoration, border or contour lighting; 2.For home and office decoration, hotels, clubs, shopping malls, holiday, party, and show exhibition; 3.For architectural lighting, boutique atmosphere lighting, back lighting, concealed lighting, emergency & security lighting,  advertisement sign lighting.   Package included:(Power Supply Not Included) 2 x 5M 3528 SMD 300LED RGB Waterproof Strip Light 1 x 20Key Music IR Remote Controller"
http://www.amazon.com/E-store-150pixels-Individually-Addressable-Waterproof/dp/B00ZHB9M6A,E-store Ws2812b RGB LED Strip Light 150pixels 16.4ft Flex Individually Addressable Dream Color Waterproof Ip67 Black PCB,$35.00," FPCB, JST-SM connectors on both ends for easy installation, fix by silicon clips and screw
 Works great w/ Arduino and is easy to program, as the addressable IC is built-in the 5050SMD and it makes this led strip to light up each individual 5050SMD at your wish. Can be cut each 5050SMD individually, and will works great without damage
 Need only 5v, can work on USB power. Check out youtube for ws2812B videos, you will find them inspiring
 Making led screen, led wall, advertising board, apply to hotel, KTV, bars, Outdoor advertising signs, Christmas or wedding party decoration","Description 

Parameter
 Input voltage: DC5V 
 Led SMD Qty: 30pcs RGB SMD5050 per meter 
 Wave length(NM):R,650mcd ; G,520mcd ; B,460mcd 
 Power:9W/M 
 Signal: WS2811 chip built-in 5050SMD 
 View angle:120° 
 Life span:≥50000hrs 
 Dimension:5000*11*2.5mm 
 Tube-waterproof IP65 
 Black PCB 



Features
 The WS2812B strip, every 5050 RGB SMD built-in(embedded) one WS2811IC Chip, realize individually Addressable, means every one led lighting effect can be controlled. 
 Work under DC5V, each LED is individually addressable, with 8 bits of red, green, and blue data shifted in for 24 bit color, Strips take data in green, red, blue order. 
 Match use controller can appear colorful curtain-up/ flow water/raindrop/jump flash and so on hundreds of lighting effect, you can also edit animation effect by Coreldraw/Flash/LedEdit software. 
 Low power consumption, Super-bright but running with low temperature 
 All the light spread and completely smooth, luminous very even 
 Every one LED lamp can be arbitrary cut off, good flexibility, can be arbitrary bending, according to your requirement 
 LED Type: High Quality 5050 SMD LED, high intensity and reliability, Long lifespan >50,000 hours 


Package:
 1x16.4ft WS2812B led strip 
 5xclips 
 5xScrews"
http://www.amazon.com/SUPERNIGHT-Flexible-Waterproof-Adapter-Controller/dp/B00MNBWS9K,"SUPERNIGHT DC24V 10M 5050 Flexible RGB LED Strip Light Kit, 32.8ft LED Tape, 600 Units 5050 LEDs, IP65 Waterproof LED Light Strips + 24V 5A Power Adapter + 44Key IR Remote Controller",$50.99," All in one kit: 10M 5050 RGB LED strips, 44-key remote controller, power adapter
 Easy Installation. Plug and play without wiring
 Ultimate customized mode. 16 color choices with 5 light patterns and 4 speed controlling levels
 Safe to use. The working voltage is 24V. It is touchable and safe
 SUPERNIGHT Brand LED Strip, Better lighting experience, affordable prices, great customer","SUPERNIGHT Brand LED Strip: SUPERNIGHT Brand LED Strip, has varieties of LED Strip Lights, Newest LED strips. Chose SUPERNIGHT, Better lighting experience, affordable prices, great customer service. Description: * 10M continuous super long led strip, NO connect needed, play and plug, convenient to use * All Kits are ready to use: RGB LED strips, 44-key RGB remote controller, 24V 5A power adaptor are included, Plug and play * Easy Installation. Plug and play without wiring * Ultimate customized mode. 16 color choices with 5 light patterns and 4 speed controlling levels * Cuttable and linkable. It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips * Waterproof. IP65 (Please note: only LED strips are waterproof. Remote controller, power adaptor and connectors are non-waterproof) * Safe to use. The working voltage is 24V. It is touchable and safe 10M RGB LED Strip: * Super long 5050 RGB LED strip: 10M/reel * LEDs: 5050 (RGB) * Waterproof Rate: IP65 * View angle: 120 degree * Working Voltage: 24VDC * LED Quantity: 600 leds/10 Meter * Max Working Current: 6A * Max Output power: 144W * Working Tempreture:-20 to 60 degrees * Size: L (10M) x W1.0cm x T0.20cm DC24V 44-Key IR Remote Controller: * 16 colors, 5 light pattern: Static/Flash/Strobe/Fade-change/RGB Smooth-change * 16-classes Static Mode Dim Control * 16-Speeds Control in Flash / Strobe / Fade-change / RGB Smooth-change * 6 DIY keys, you adjust the R/G/B color freely DC 24V / 5A Power adapter * Input: 100-240V AC 50/60Hz  * Output : DC 24V / 5.0A  Package includes: * 1 X SUPERNIGHT 10M Waterproof 600leds 5050 RGB led strip * 1 X 44 Keys Remote Controller * 1 X 24V 5A Power Supply"
http://www.amazon.com/LEDMO%C2%AE-White-Non-waterproof-Light-Strip/dp/B013C2U0IO,"LEDMO® SMD 2835 White Non-waterproof LED Light Strip - DC12V 600LEDs 16.4 Ft 6000K 15Lm/LED High CRI80, LED Strip Light, 3 times brightness than SMD3528 LED Strip",$11.98," High brightness SMD2835 Top LED, 600 LEDs, White 6000K, 15lm/LED, 3 times brightness than smd3528 led
 DC12V,16.4 Ft (5 Meter) Roll ,Cuttable every 3 LEDs, approx. every 2"", at designated cut marks
 Non-waterproof IP20, prefect for home and business lighting decoration.
 Need to feed by a 12V/5A (60Watt) Power adapter( ASIN: B01461MOGQ ). Dimmable with LED Single Color Dimmer(ASIN: B014EZ4M0K)
 Long life span more than 50,000 hours. 1 Year warranty","Specifications
 * LED Type: High Quality SMD2835 Top LED, 3 times brightness than SMD3528 LEDs 
 * Quantity of LED: 600 LEDs 
 * Input Voltage: 12VDC 
 * Light Output (lumen): 15lm/LED 
 * Light Color: Daylight/White (6000-6500K) 
 * Length: 16.4ft (5m) 
 * IP Rating: Non-waterproof IP20, for indoor use 
 * With Self-adhesive back tape for safe and easy application 


Package included
 1x 16.4' 2835 White 600LEDs Non-waterproof LED Strip 

Power adapter and Remote controller are not included, need to order separately

For a 12V/5A (60Watt) Power adapter, please search ASIN "" B01461MOGQ"" on Amazon 

For a Remote controller for dimmable feature, Please search ASIN '' B014EZ4M0K "" on Amazon"
http://www.amazon.com/Flexible-Strip-Lights-Pieces-White/dp/B00ARYTBFY,"12V PVC SMD LED Flexible Strip Lights, 30 cm, 2 Pieces (White)",$5.98," Ideal to use for car，motorcycle，boat,DIY lighting decoration of home, hotel, club, shopping mall.
 Extensively applied in backlighting, concealed lighting, channel letter lighting.
 Emergency & security lighting, advertisement  sign lighting.
 Decorative lights for holiday, event, show exhibition
 Package included:2 x led strips","For more items from us,please check:http://www.amazon.com/gp/browse.html?ie=UTF8&marketplaceID=ATVPDKIKX0DER&me=AA3DW73OVKOAR
Features:
Flexible and durable
Simple to install
Adhesive strip on reverse for easy attachment
36cm length wiring cable lets you place strip wherever you like in your vehicle
Waterproof for both exterior and interior use
Durable and low power consumption
With 3M self adhesive backing tape, easily mounted
Cuttable every 3 leds along the cutting marks, according to the pratical requirement"
http://www.amazon.com/BitFenix-BFA-ACL-12RK6-RP-12cm-LEDs-Alchemy-Connect/dp/B00IB8INOS,"BitFenix BFA-ACL-12RK6-RP 12cm 6 LEDs Alchemy LED Connect Lit, Red - PC Mac Linux",$12.05," Features:
 TriBrightLED Technology
 Precision Manufactured
 Chainable Connect Series",SpecificationsMfr Part Number: BFA-ACL-12RK6-RPFeatures:TriBright LED TechnologyPrecision ManufacturedChainable Connect SeriesHigh Grade AdhesiveLED:Type: 5050 Top SMDNumbers: 6Lumens: 50-60 lmAngle: 120Â°Voltage: 12 VWattage: 1.44 WColor: RedLength: 12.0 cm
http://www.amazon.com/AUDEW-6-6ft-Lights-Battery-Waterproof/dp/B00WJHIOMS,AUDEW 6.6ft RGB 5050 SMD 60 LED Strip Lights with Battery Box Waterproof Craft Hobby Light 14.4W 200cm,$17.99," LED Type: 5050 Waterproof LED strip,Operating voltage: 4.5V.
 With 3 button mini controller for flash regulation,for colour changing,for speed controll.
 With ON/OFF button on the batter box,easy controll.
 Waterproof flexible LED strip, Led strip light with battery box, portable,flexible.
 Perfect lighting &decoration solution for motor,cabinet,cupboard,corner and reading,camping,fishing.","Feature: 
 With 3 button mini controller for flash regulation,for colour changing,for speed controll. 
 With ON/OFF button on the batter box,easy controll. 
 Super bright SMD5050 RGB colour changable LED, high intensity and reliability. 
 Waterproof flexible LED strip, Led strip light with battery box, portable,flexible. 
 Perfect lighting &decoration solution for motor,cabinet,cupboard,corner and reading,camping,fishing. 

 Operating voltage: 4.5V 
 Batter box Operating:3pcs AA batteries(doesn't include 3pcs batteries) 
 LED Type: 5050 Waterproof LED strip 
 Waterproof rating£º IP65 
 Size:200cm 14.4w(6.6 feet) 60pcs leds 

 3Mode: 
 ""MODE"" key: 20 Dynamic Modes such as Flash,Waterfall,Chasing, Spark,Bright&Dull exchanging,Knight¡­.. 
 ""COLOR"" key : 20 Static Colors such as Red,Blue,Green,Purple,Red,Blue,Green,Purple,Yellow,White....... 
 ""SPEED/ Brightness"" key: 5 level Speed adjustable for Dynamic Modes and 5 level brightness adjustable for Static colors. Pressing for 3 second for Power on/off. 
 This mini controller is very easy to use,just press related key and choose the mode / speed / brightness you need. 

 Package Included: 
 1xpcs strip + battery box (doesn't include 3pcs AA batteries) Note: The brand products battery box light bar Do not have Steady function"
http://www.amazon.com/Lerway-Controller-Wireless-Control-R106/dp/B00AHU2U7O,Lerway Mini LED Controller Dimmer with RF Wireless Remote Control DC 5~24V 12A R106,$1.80," 2.10-Level Dimmer
 3.256-Grade PWM
 4.1 to 1 Remote Paired
 5.Auto Save Function","1)10pcs/lots 
 2) This product does NOT ship with its battery."
http://www.amazon.com/Zone-Tech-Flexible-Waterproof-Light/dp/B00D1ASSY6,Zone Tech 30cm LED Car Flexible Waterproof Light Strip Red (pack of 4),$6.89," Color: Red ,size:Length:30cm(11.1 inch) Width: 1cm (0.4 inch)
 Zone Tech Brand is known worldwide with superior product quality and service
 include 15LED High quality flexible LED, waterproof. only DC 12V power supply.
 easy to install, flexible and can bend to any shape and anywhere
 Package contents: 4x 30cm Light Red Strip Car Lights Flexible .","Description 


 brand new and supreme quality 
 Super Bright long lasting LED 
 Easy installation 
 Low power consumption 
 long service life 
 flexible durable strips 
 universal fit, can be cut to expected length 
 self adhesive 



 Specifications: 


 Color: Red 
 LED strip length: approximately 30cm 
 Width: 1cm 
 Voltage: DC 12V 
 Quantity: 4 pieces 
 Weight: 69g 



 Zone Tech Brand is known worldwide with superior product quality and service"
http://www.amazon.com/Lezyne-Strip-Drive-Light-Color/dp/B010TSRIIY,Lezyne Strip Drive Light Pair,$54.97," Bulbs: LED
 Power Source: USB rechargeable
 Batteries Included: yes
 Modes: 3 steady, 6 flashing
 Lumens: [front] 120, [rear] 25","Be bright in the dark with the Lezyne Strip Drive Light Pair. Featuring a compact design that quickly and unobtrusively attaches to your bike, these lights are bright beacons to announce your presence and help you arrive at your destination safely. The front light provides up to 120 lumens of bright white light with run times ranging from two hours on the blast setting up to 13 hours on the flash 5 setting. The rear light provides up to 25 lumens of red light with run times ranging from one hour and 40 minutes on blast setting up to 14 hours on the flash 5 setting. Both include a USB stick for recharging, an LED indicator to display battery level, and multiple steady and flashing settings to maximize your visibility based on riding conditions and location."
http://www.amazon.com/ALED-Non-Waterproof-Reciever-Restuartant-Hallways/dp/B014KON9AO,"ALED LIGHT® 3x5M(Three Rolls,total 15 Meters,450 LEDs)5050 RGB 150 LED Non-Waterproof LED Strip Light + 44 Key IR Remote + Reciever For Kitchen, Restuartant, Bedromm, Living Room, Hallways, Stairs ...",$23.95," Free for two amplifiers,make the three rolls of strips brighter.
 High Quality 5050 SMD LED, high intensity and reliability, Long lifespan
 Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently.
 Special Party Decoration:With these LED Novelty lighting you can Lighting up your Party such as Weddings, Birthday Party, School Party, Dancing Party etc","ALED LIGHT,Light up your life

 Please kindly note that the three rolls strip should be powered by three 3A Power supplies,and the photo on the link shows the correct connection. Free for two Amplifiers,but the three power supplies are not included. If you want to buy the three 3A power supplies,please search the PRODUCT ID ""B013SSU92Y"" on Amazon,or open the link:""http://www.amazon.com/dp/B013SSU92Y"" to buy it.More discounts are waiting for you! 

- LED type: RGB SMD 5050(Non-WaterProof) 
- LED Quantity: 450led/ 15M 
- Working Temperature: -20 to 50° 
-Luminous Flux: Lumens/Meter 

Condition: 100% NEW WITH CE CERTIFIED 
Power Polarity: Centre positive 

Package: 
3× 5M 5050 150 LEDs Light Strips 
44 Key IR Remote 
2 X Amplifiers 
Product Manual"
http://www.amazon.com/Cottee-Copper-Starry-Lights-Battery/dp/B00WAWZXF8,Cottee™ 6.6 Feet 20 LEDS Blue Copper Wire Starry Lights Fairy Lights Led String Lights AA Battery Power(Blue),Not Found,"Flexible copper wire can easily build the shapes you desire.
It come with a battery box and you can attach the copper wire to you clothes and make all of the person focus on your place when you come to a party.
Low profile power adapter is easy to hide away and disappear from the scene. Its safety is guaranteed with CE and RoHS certification.
Package included: a copper wire and a battery box .","Specification:
 -Brand: Cottee 
 -Cable Length: 6.6ft(2m) 
 -Cable Color: Copper 
 -LED Number: 20 LEDs 
 -Waterproof level: IP65 
 -Light Color:blue 
 -Power supply: DC 12V;Wattage: 0.8W 
 -Long lifespan: Over 50,000 hours 


Descriptions:
 -The LED Starry string lights is made of a fine bendable Sliver wire that you can build it to any shape you want 
 -Made using high quality Sliver wire,Satisfy your creativity desire by bend the LED string light into many unique shapes, or twining around plants and furniture you love, or pinned across walls and ceilings and create the perfect atmosphere 
 -These lights are perfect for positioning lights to any decorative or holiday project and you can dress up with this LED string lights 
 -It is convenient that take the lights to everywhere and it is use the 3AA battery. 


Worryfree to use:
 It has passed CE Certificated and ROHS Certificated. 


Package includes:
 -1 X 6.6FT 20leds Copper Wire String Lighting 
 -1 X One Battery Box"
http://www.amazon.com/XKTTSUEERCRR-Waterproof-Decoration-Multifunction-Controller/dp/B00WW7FJR8,"XKTTSUEERCRR (Two Rolls) 3528 SMD 270LED, 10M/32.8 FT, Waterproof Flexible RGB Color Changing LED Light Strip For Outdoors/Indoors/Car/Stage/Festivals/Party Decoration + Multifunction 44Key IR Remote Controller + 12V 5A Power Supply",$20.46," 2. Easy for installation; Sticky back with adhesive tape; Ideal for home and business decoration
 3. Every 3-LEDs detachable at the marked intervals without damaging the rest strips, length changeable for your own wish
 4. High intensity and definite reliability; IP65 Waterproof ; Super-bright with low power consumption, running at low temperature; Long lifespan over 50,000 hours
 5. 44Key remote controller: 16 colors,6 DIY keys,light pattern: Quick / Slow / Auto / Flash / Fade / Jumpy / R、G、B color control","XKTTSUEERCRR (Two Rolls) 3528 SMD 270LED, 10M/32.8 FT, Waterproof Flexible RGB Color Changing LED Light Strip For Outdoors/Indoors/Car/Stage/Festivals/Party Decoration + Multifunction 44Key IR Remote Controller + 12V 5A Power Supply. Specifications: *Color: RGB. *LED Type: 3528 SMD, 270LED/5M. *Size: 196.85x0.40x0.10(inch). *Protection Grade: IP65(Waterproof). *Long life span: 50,000+ hours. *Working Current/meter: 0.4A/M. *Output power: 4.8W /M. *Luminous Flux: 270-300 Lumens/M. *Working Tempreture:-20 to 50 degree. *Drive Mode: Contant Voltage,12V DC. Applications: 1.For automobile and bicycle decoration, border or contour lighting; 2.For home and office decoration, hotels, clubs, shopping malls, holiday, party, etc; 3.For architectural lighting, boutique atmosphere lighting, back lighting, concealed lighting, emergency & security lighting, advertisement sign lighting. 44Key Remote Controller: 1. For 5 meters RGB LED light strip, allowing you to adjust brightness, customize light color, set fade in/out and flash rate. 2. 16 colors,6 DIY keys,8 light pattern: Quick / Slow / Auto / Flash / 7 color fade change / 3 color fade change / 7 color jumpy change/ 3 color jumpy change/ R、G、B increase and decrease control. 3. Other tri-color, common anode LEDs may be used if configured to work with 12V DC supply voltage by means of voltage dropping resistors. 4. IR remote controller uses a CR2025 battery and requires a 12V DC power supply. Package included: 2 x 5M 3528 SMD 270LED RGB Waterproof Strip Light. 1 x 44Key Remote Controller. 1 x 12V 5A Power Supply"
